Equation,Answer
0 + 5,5
2 - 7,-5
-2 * -7,14
3 / 3,1
-8 + -5,-13
-9 + 0,-9
-2 + 9,7
8 + -1,7
0 / -2,0
6 + 2,8
-9 - 0,-9
8 + -7,1
7 * 4,28
6 * -4,-24
-5 * 4,-20
1 + 8,9
-4 * -9,36
-1 / 3,-0.333333
-8 * -4,32
-9 / 1,-9
1 / -4,-0.250000
9 - -1,10
-4 / -1,4
9 + -4,5
1 + 1,2
-1 / 0,-inf
7 * -1,-7
-1 - 8,-9
-6 - 3,-9
-4 / 0,-inf
-1 / -3,0.333333
4 + -7,-3
7 + -4,3
5 * 4,20
4 - -4,8
-3 + 2,-1
-9 / -2,4.500000
-4 * -4,16
8 / 0,inf
8 + -6,2
-3 - 7,-10
-6 - -2,-4
0 / 7,0
6 - -5,11
-1 + -4,-5
-2 / 1,-2
2 / -4,-0.500000
-7 / 6,-1.166667
-5 + 7,2
-5 * 4,-20
-1 + 0,-1
-5 * -9,45
1 + -5,-4
-2 - 3,-5
-6 / 6,-1
-9 + -6,-15
-4 / -8,0.500000
-4 + -3,-7
2 * -1,-2
-4 / 5,-0.800000
0 * 6,0
-8 / 8,-1
0 - 7,-7
-1 / -7,0.142857
6 / 9,0.666667
8 - 6,2
0 * 5,0
2 + -7,-5
-5 * -1,5
2 - 7,-5
0 - 1,-1
-8 + 0,-8
6 - -3,9
-3 / 5,-0.600000
-8 + -1,-9
3 + -6,-3
2 - 5,-3
0 / 5,0
3 - 2,1
7 * -9,-63
-3 / -7,0.428571
5 + -2,3
-2 + -5,-7
-7 + -7,-14
1 + 7,8
0 - 2,-2
-1 - 3,-4
9 + -3,6
3 / -4,-0.750000
8 - 2,6
9 + -8,1
0 - 1,-1
0 * 7,0
-7 / -6,1.166667
-6 + 1,-5
-5 + 9,4
-6 + 5,-1
-1 - -2,1
-9 - 6,-15
-6 + -2,-8
-2 / 9,-0.222222
-5 - 9,-14
-8 / -4,2
6 - -7,13
0 * 3,0
-7 / 0,-inf
3 * 4,12
3 * -3,-9
6 - -9,15
3 * 5,15
0 + 3,3
3 * 0,0
0 / -3,0
7 - -4,11
9 + 8,17
-9 - 7,-16
9 - 6,3
-8 / 0,-inf
-8 + 7,-1
9 + 2,11
-2 / 2,-1
0 * 7,0
2 - 4,-2
2 - -8,10
2 * 7,14
9 * -6,-54
1 / 6,0.166667
3 * -9,-27
2 - -2,4
-2 / -4,0.500000
5 + -5,0
7 - -2,9
4 - 8,-4
6 * -8,-48
9 + 1,10
9 * -5,-45
1 * 2,2
0 * 5,0
-3 - 0,-3
4 * 5,20
-7 + -2,-9
-2 + 7,5
0 / -2,0
-4 + 7,3
0 - -2,2
7 + 4,11
5 * -3,-15
-4 + -6,-10
6 * -1,-6
-4 + 1,-3
5 + 3,8
7 / -2,-3.500000
-3 * -1,3
4 * 3,12
0 * -2,0
9 + 2,11
2 - -4,6
6 * 1,6
7 + 8,15
1 * -6,-6
4 - 5,-1
0 * -9,0
5 * 3,15
7 - 6,1
-4 / -1,4
5 * -7,-35
6 - -9,15
-5 - 5,-10
3 - -3,6
0 / 5,0
0 - 3,-3
-4 + 4,0
8 * -9,-72
1 - -9,10
8 * 1,8
-4 + -1,-5
3 * -1,-3
5 * 8,40
1 - -7,8
-9 / 8,-1.125000
-3 / -9,0.333333
-9 + 0,-9
3 * 4,12
-1 - 0,-1
-3 - 7,-10
-4 * -6,24
5 - 1,4
9 - 9,0
2 + 1,3
6 * -3,-18
5 + -5,0
-2 + 8,6
0 * 9,0
3 + 0,3
0 * 4,0
0 + 0,0
5 * 0,0
0 + -2,-2
5 * 5,25
-7 - -1,-6
2 + 8,10
5 / 2,2.500000
-9 / 5,-1.800000
5 * -7,-35
6 + 7,13
-3 - 0,-3
-6 - 0,-6
9 + 2,11
4 + 7,11
9 / 9,1
-8 * -4,32
1 + 0,1
0 / -7,0
-4 * 9,-36
0 + -7,-7
4 * 9,36
-6 / -2,3
-7 - 0,-7
7 / -3,-2.333333
-4 + -8,-12
0 * -2,0
-1 * -6,6
3 + -5,-2
-3 * -5,15
8 + 0,8
0 * -6,0
-7 / -7,1
7 - 9,-2
-7 - -2,-5
-5 / -4,1.250000
7 * -4,-28
-1 + 0,-1
4 - 9,-5
-9 * 7,-63
0 * -6,0
-7 / 5,-1.400000
1 / 4,0.250000
0 * -4,0
-2 * 3,-6
3 * 7,21
-3 - 8,-11
9 / 7,1.285714
8 + -1,7
0 / 1,0
-5 + -2,-7
-8 * 4,-32
-9 - 5,-14
-3 + -2,-5
-6 / 5,-1.200000
2 + -2,0
-2 + -4,-6
-9 / 2,-4.500000
2 + -4,-2
-2 - -7,5
7 * 4,28
0 + 1,1
-4 / -1,4
5 / -5,-1
0 - -7,7
-3 + -8,-11
-9 / -5,1.800000
6 + 4,10
1 - 9,-8
-6 + 4,-2
3 - -9,12
4 - 3,1
0 * 3,0
-2 * 4,-8
-7 / 2,-3.500000
-2 * -5,10
-5 + 3,-2
2 - 2,0
-7 / -2,3.500000
-9 / 0,-inf
-1 + 7,6
5 * -3,-15
0 + -4,-4
-7 * 2,-14
0 + -6,-6
-2 - -2,0
-1 / 4,-0.250000
1 / -8,-0.125000
-4 / -7,0.571429
0 * 6,0
7 - -7,14
9 / 2,4.500000
-1 * -1,1
-5 - -7,2
-6 - -6,0
-2 + -2,-4
6 - 5,1
4 * 4,16
-3 - 0,-3
-4 / -9,0.444444
-9 / 7,-1.285714
-6 - 0,-6
-4 * 8,-32
-1 * -3,3
0 * -6,0
4 - -5,9
6 / 5,1.200000
2 / 5,0.400000
9 / -7,-1.285714
3 - -4,7
0 - 3,-3
-4 * 0,0
4 / -4,-1
1 - 3,-2
4 / -6,-0.666667
3 / -8,-0.375000
-6 - -6,0
8 / 4,2
-1 / 0,-inf
1 * -5,-5
-6 * 4,-24
3 + -8,-5
0 * 3,0
2 * -8,-16
6 - -2,8
-8 + 4,-4
6 * 2,12
0 * 8,0
1 * 8,8
-9 * 1,-9
0 * 4,0
2 / 7,0.285714
-7 / -8,0.875000
-5 + 1,-4
-1 * 5,-5
3 * -2,-6
2 / -5,-0.400000
3 + -1,2
4 * 8,32
2 - 5,-3
2 / -1,-2
9 * 0,0
5 / -2,-2.500000
9 * -4,-36
7 / -6,-1.166667
-2 + 2,0
-4 * -6,24
1 + -4,-3
1 + -5,-4
4 - 4,0
-7 - -3,-4
3 / 8,0.375000
-8 / -3,2.666667
1 + 8,9
-2 + 4,2
4 + -9,-5
-3 - 2,-5
-6 + -5,-11
-9 + -2,-11
-8 * 3,-24
-1 - 2,-3
-4 + 5,1
6 + 5,11
3 / 5,0.600000
2 - -7,9
5 - -9,14
-7 + 3,-4
-5 / -4,1.250000
8 * -6,-48
0 * 7,0
-1 - 0,-1
-5 / 0,-inf
9 + 6,15
6 / 0,inf
-8 / 6,-1.333333
1 - -2,3
3 * 0,0
3 + -2,1
-9 + 0,-9
4 - 8,-4
-3 - 4,-7
7 - 5,2
-8 - -2,-6
-4 + 0,-4
0 * 2,0
0 - 0,0
-3 * 0,0
6 - -4,10
4 - 4,0
4 - 8,-4
6 * 8,48
0 + -9,-9
-9 * -6,54
-1 / -9,0.111111
-3 + -5,-8
0 + -4,-4
-4 / 6,-0.666667
8 / 4,2
-3 * 4,-12
-2 * 0,0
-6 + 3,-3
-3 / -9,0.333333
0 + -2,-2
-3 * 6,-18
8 - -7,15
4 - 2,2
-4 / 7,-0.571429
1 + 6,7
1 / -5,-0.200000
4 / 2,2
-5 * 2,-10
7 - -6,13
-4 - 2,-6
3 - 3,0
8 / 1,8
5 + 1,6
-4 - -7,3
-4 - 0,-4
8 - 8,0
0 + 0,0
-8 / 6,-1.333333
-9 / 4,-2.250000
-4 / -8,0.500000
-3 - 2,-5
1 * 4,4
-8 * -6,48
-9 / -6,1.500000
-7 / 1,-7
-6 / 5,-1.200000
0 / -8,0
-4 + 7,3
-5 + -4,-9
-9 - 1,-10
3 / -2,-1.500000
5 / -7,-0.714286
-3 - -9,6
-6 + 2,-4
8 - -9,17
-2 + -6,-8
-9 - -2,-7
-9 + 3,-6
0 + -8,-8
-3 + -6,-9
-5 - 9,-14
6 + 0,6
6 - 8,-2
3 - -6,9
-2 - 6,-8
-1 + -9,-10
-1 / -8,0.125000
-5 - -5,0
-4 + 9,5
-9 * -4,36
7 - -3,10
6 / -1,-6
0 / 5,0
6 + -8,-2
6 + 8,14
-3 * 4,-12
-7 + -3,-10
-4 / 8,-0.500000
0 - 2,-2
-8 * -5,40
-2 * 7,-14
-5 + 6,1
-3 / -3,1
4 - 6,-2
6 / 2,3
-9 - -1,-8
5 + 8,13
-5 / 6,-0.833333
3 * 1,3
1 / 7,0.142857
-5 / 7,-0.714286
-6 + -8,-14
0 + 7,7
-5 - -4,-1
-3 * 6,-18
0 + -2,-2
-6 - -3,-3
-4 + 1,-3
5 - 5,0
5 / -1,-5
-9 - 5,-14
8 / -6,-1.333333
-9 * 2,-18
-2 - 5,-7
-9 - -7,-2
2 + -3,-1
-7 / 7,-1
4 * -1,-4
8 + 3,11
-7 / 9,-0.777778
-3 + -9,-12
-9 + -4,-13
-7 - 5,-12
-5 / -3,1.666667
0 - 4,-4
4 - 9,-5
0 / -2,0
3 + 2,5
-5 - 6,-11
-5 / 9,-0.555556
-2 / -9,0.222222
-1 / 7,-0.142857
3 * -5,-15
4 + -8,-4
6 - 8,-2
-5 + 7,2
1 + -9,-8
-7 * -1,7
-3 + 8,5
0 * 2,0
-1 / 1,-1
2 / -1,-2
-9 - -1,-8
8 + -1,7
2 * 0,0
-3 - -1,-2
2 + 1,3
1 + -4,-3
0 + 0,0
-1 * 5,-5
-3 + -7,-10
2 - 6,-4
-8 * -8,64
-9 * 1,-9
6 - 8,-2
-2 + 5,3
-5 - 8,-13
-1 / 8,-0.125000
1 / 9,0.111111
1 / 0,inf
0 * -1,0
3 + 7,10
-5 / 0,-inf
-4 + 8,4
-4 * 0,0
7 * -6,-42
-8 * 0,0
-5 * 0,0
4 / 5,0.800000
-6 + -8,-14
-8 - -9,1
-7 - 4,-11
6 + 5,11
-8 / -6,1.333333
5 + -5,0
7 - 4,3
5 * 9,45
3 + 9,12
-8 - 5,-13
4 * -6,-24
-3 * 5,-15
4 - 4,0
5 - -7,12
0 + -9,-9
3 / 6,0.500000
0 - 0,0
4 + 7,11
1 - -9,10
9 - -9,18
5 - 0,5
4 - 1,3
-9 - -1,-8
-5 + -5,-10
-2 / 9,-0.222222
-8 + -4,-12
-4 * 4,-16
-1 * 2,-2
-6 + 5,-1
0 * -9,0
6 * -5,-30
4 * -2,-8
-2 + -9,-11
-1 / -8,0.125000
9 - -2,11
-2 + 1,-1
3 + -4,-1
-4 + 7,3
-6 + 6,0
8 * 5,40
8 + -4,4
1 * -4,-4
0 / -4,0
-6 * 0,0
6 * -1,-6
0 + -7,-7
0 - 0,0
6 * 0,0
-6 * -3,18
-7 - 0,-7
4 + -6,-2
5 / -1,-5
-9 + 6,-3
3 / 9,0.333333
0 - 9,-9
6 - 9,-3
3 * -2,-6
-8 / -5,1.600000
-6 + -8,-14
-5 - 4,-9
7 / -1,-7
-5 * -6,30
7 * 7,49
-6 * -5,30
7 - -3,10
-8 + -1,-9
-4 / -6,0.666667
7 / 8,0.875000
5 * -4,-20
-4 + -5,-9
-7 * -1,7
-3 * 8,-24
-2 / 6,-0.333333
4 - 8,-4
9 + 5,14
-2 - 8,-10
5 / -1,-5
3 + 6,9
-2 / -4,0.500000
0 / 1,0
-7 - 0,-7
6 - 9,-3
3 / 3,1
3 - -1,4
-7 + 0,-7
-7 + 0,-7
-8 / -3,2.666667
-8 + 4,-4
-2 * 8,-16
4 * -8,-32
-2 * 2,-4
-2 / 0,-inf
4 - -8,12
-2 + -6,-8
0 * -2,0
4 / 7,0.571429
9 + 5,14
7 - 8,-1
-3 - 7,-10
4 / 4,1
-2 - -4,2
0 * 0,0
0 / 9,0
4 + 9,13
2 + -8,-6
2 * 4,8
5 - -4,9
2 / 8,0.250000
-8 + 2,-6
5 + 6,11
0 / -5,0
-5 + 6,1
9 / 1,9
8 * 3,24
-4 + 5,1
0 / 9,0
-1 * -1,1
5 / -8,-0.625000
-6 + -1,-7
1 / -7,-0.142857
-3 / 6,-0.500000
7 * 4,28
-9 / -6,1.500000
-8 - -9,1
1 * 0,0
2 - 6,-4
-7 / -3,2.333333
-2 * 0,0
4 - 1,3
0 + 0,0
0 + 7,7
-5 / -6,0.833333
0 / -8,0
-5 / 3,-1.666667
-2 - -3,1
7 / 0,inf
6 * -5,-30
0 * -4,0
-3 - -4,1
9 / -8,-1.125000
7 / 9,0.777778
-2 * -1,2
-4 * 6,-24
-7 / -2,3.500000
-8 - 2,-10
-7 * 6,-42
3 / -6,-0.500000
-8 + 0,-8
7 / -4,-1.750000
1 + -7,-6
-5 + -8,-13
1 * -6,-6
-6 - -3,-3
-3 / -4,0.750000
-7 * 8,-56
7 * 0,0
-6 * -1,6
0 * 5,0
1 + 6,7
7 + -8,-1
3 * -2,-6
-6 + -2,-8
-6 * 1,-6
-9 + -8,-17
4 * -9,-36
-6 - -8,2
8 / 0,inf
-1 / 0,-inf
9 / 0,inf
3 + 6,9
0 - 9,-9
-6 - 0,-6
-6 + -3,-9
9 - 1,8
-2 - -5,3
5 + -7,-2
0 * 0,0
0 * 0,0
-7 * -7,49
5 * 3,15
-7 - -9,2
-9 - 1,-10
-5 * 8,-40
-2 + 2,0
8 / 2,4
4 * 9,36
-9 / -1,9
7 / 3,2.333333
9 + -7,2
-5 - -9,4
0 - -8,8
-1 * 4,-4
5 * 5,25
-3 - 1,-4
-6 - 5,-11
9 - 3,6
7 - 3,4
7 / 5,1.400000
2 * 8,16
9 * 3,27
-6 + -8,-14
-2 - 7,-9
3 - 1,2
3 + -3,0
1 / 2,0.500000
-5 / -7,0.714286
-5 - -6,1
7 * -8,-56
-1 / 9,-0.111111
2 * 6,12
7 / 7,1
-3 + 3,0
7 + -6,1
8 * 2,16
9 - 2,7
-9 * 9,-81
0 - -4,4
6 * 4,24
1 * 1,1
0 - -8,8
2 / -2,-1
-9 - 3,-12
1 / 6,0.166667
-2 - 2,-4
-3 + 0,-3
4 + 0,4
2 - -8,10
-1 / -2,0.500000
3 - -5,8
-5 + -7,-12
-1 - 2,-3
-1 - 3,-4
-5 - 6,-11
4 * 4,16
-1 * -2,2
3 - -6,9
-5 * 7,-35
2 - 5,-3
-1 + 2,1
1 / -5,-0.200000
-3 + 2,-1
0 * -9,0
-4 - 7,-11
-2 + -9,-11
-3 / -3,1
-6 + 5,-1
-2 / -3,0.666667
-7 / -9,0.777778
8 / -6,-1.333333
-2 * 1,-2
-8 + 0,-8
-4 * 1,-4
2 * -3,-6
1 + -4,-3
-1 * -7,7
6 + 7,13
7 + -6,1
8 * 2,16
-9 - 1,-10
2 - 3,-1
5 * -8,-40
-8 + -1,-9
-8 - 6,-14
1 * -4,-4
-1 + 0,-1
6 + 7,13
-1 - 0,-1
-6 / 1,-6
-4 - -4,0
-3 / -9,0.333333
0 - -4,4
5 - 9,-4
-6 * -9,54
1 * 6,6
4 - -6,10
1 + -4,-3
-6 - 7,-13
-1 + 4,3
0 / 3,0
5 / -8,-0.625000
3 / -4,-0.750000
-8 + 5,-3
7 + 7,14
7 - 8,-1
9 + -7,2
-3 - 0,-3
4 / -8,-0.500000
6 / 6,1
-5 * -5,25
4 + -6,-2
1 / 1,1
8 - -1,9
8 - 0,8
9 * 0,0
-4 * -4,16
-8 - -5,-3
9 / -6,-1.500000
1 / 6,0.166667
-6 / -6,1
-6 / -1,6
-7 + 7,0
2 - 0,2
1 * 4,4
8 - 3,5
-4 * -3,12
2 - 0,2
1 - 1,0
-4 * -5,20
0 + 1,1
4 * -4,-16
2 * 9,18
5 / 8,0.625000
0 / 8,0
7 / 0,inf
0 / -7,0
8 / -8,-1
7 - -1,8
9 * 3,27
1 - 2,-1
-9 + 1,-8
-8 * -5,40
6 + 5,11
3 + 8,11
5 / -2,-2.500000
1 / -9,-0.111111
1 - -3,4
-2 - -4,2
-7 + -9,-16
8 * -6,-48
3 / -4,-0.750000
2 / 1,2
0 + 0,0
8 - 9,-1
-5 - 0,-5
-1 / 1,-1
-1 * -7,7
1 - 0,1
-6 - -1,-5
-9 / -5,1.800000
9 - -5,14
7 + 0,7
9 - 9,0
-8 + 9,1
-8 - -5,-3
9 + 6,15
-4 + 0,-4
5 + -6,-1
-7 + 3,-4
2 * 8,16
-1 + 1,0
-5 / -1,5
-9 / -8,1.125000
7 - 1,6
0 - 1,-1
5 * 9,45
-8 - -2,-6
-9 / 1,-9
0 / -6,0
7 - 9,-2
0 * 0,0
4 / 7,0.571429
-7 - -6,-1
1 * 8,8
2 / -1,-2
-1 * -6,6
-5 + -3,-8
7 + -9,-2
-1 * -8,8
3 + -9,-6
6 / -5,-1.200000
1 + -9,-8
0 - -5,5
7 + 0,7
-2 + 1,-1
-4 * 4,-16
1 / -3,-0.333333
-9 + -8,-17
-8 / 5,-1.600000
0 / -4,0
-6 + -1,-7
-9 - 5,-14
-6 * -6,36
-7 / -7,1
4 * -6,-24
0 + 6,6
8 + -1,7
-3 * 4,-12
0 * 3,0
9 * 1,9
9 + -7,2
8 - -8,16
-8 - 2,-10
-7 / 8,-0.875000
-7 + 5,-2
7 - 8,-1
-9 / -7,1.285714
-7 * 3,-21
-8 + 1,-7
-6 + -2,-8
4 + 7,11
9 / 3,3
-4 / -6,0.666667
-5 + 5,0
-2 + -9,-11
-9 - 0,-9
6 - 3,3
-7 + -1,-8
-6 * 4,-24
-3 - 7,-10
8 + 0,8
0 * -7,0
-4 + 8,4
2 / 1,2
-8 + 0,-8
-1 - -1,0
-6 - 0,-6
-5 - 9,-14
-2 / -2,1
0 * -6,0
-7 + 9,2
-5 + -5,-10
-9 + -5,-14
-1 * -1,1
-2 / 5,-0.400000
7 / 3,2.333333
-5 + 6,1
-6 / 8,-0.750000
8 - 3,5
-4 / -8,0.500000
-2 + 8,6
-2 / 6,-0.333333
-2 * -4,8
2 / 4,0.500000
-8 - -1,-7
0 * -2,0
0 / 1,0
-5 * 7,-35
-3 - -4,1
-1 - 0,-1
7 * 6,42
-7 + -2,-9
0 + -9,-9
0 + 1,1
2 + -6,-4
-6 * -4,24
-8 / 5,-1.600000
-2 - -5,3
5 * 4,20
-6 / -5,1.200000
8 * 6,48
7 + -5,2
4 * 3,12
-8 + -8,-16
3 + -5,-2
5 * -4,-20
-3 + 0,-3
-6 - -8,2
8 + 3,11
8 - -6,14
-5 / 6,-0.833333
7 - 3,4
-9 - -5,-4
-8 * 8,-64
-7 - 1,-8
-3 + -1,-4
-4 / 5,-0.800000
-9 - 6,-15
0 / 7,0
-4 * -8,32
0 / 1,0
-1 + 0,-1
-7 - 0,-7
3 + -6,-3
-2 - 5,-7
4 - -6,10
-8 * -5,40
7 - -6,13
-4 / 7,-0.571429
3 / -9,-0.333333
5 - 9,-4
8 * -8,-64
1 * 7,7
3 - -4,7
-3 / 1,-3
-8 - 2,-10
-3 * 2,-6
-7 + -5,-12
-8 * 3,-24
-7 / 0,-inf
9 + -9,0
-6 + 4,-2
7 - 7,0
-7 - -2,-5
-1 - 9,-10
7 - -5,12
4 * 6,24
0 * -3,0
4 + -2,2
-6 * -5,30
1 * -9,-9
-9 * -1,9
-6 * 7,-42
2 + -3,-1
-3 + 0,-3
2 / 6,0.333333
-8 - -7,-1
8 * 0,0
-9 * 4,-36
3 / 3,1
4 - 9,-5
-4 * 6,-24
5 / 0,inf
3 - 0,3
-8 - 5,-13
-5 * 5,-25
-9 + -1,-10
9 + 0,9
-4 - 5,-9
-5 + -9,-14
1 / 3,0.333333
-7 * 1,-7
6 * -4,-24
0 * -7,0
-2 - 3,-5
-2 + 4,2
-5 / 7,-0.714286
-9 / 0,-inf
3 / 2,1.500000
-2 + 8,6
-8 + -7,-15
9 - 3,6
-4 / -8,0.500000
-4 + -3,-7
7 + -5,2
2 * -6,-12
1 * 8,8
-6 * 1,-6
-2 / -6,0.333333
-4 + 0,-4
-2 / 0,-inf
6 / 8,0.750000
0 + 9,9
2 * 5,10
-8 * -2,16
-7 * 1,-7
3 * 5,15
-4 - 8,-12
7 / -7,-1
8 / 9,0.888889
7 * 1,7
-8 * -5,40
-2 + -6,-8
-1 / -5,0.200000
1 + 0,1
1 / -6,-0.166667
4 * 0,0
7 - 6,1
-7 / -3,2.333333
-5 - 2,-7
-2 * 3,-6
-8 * -7,56
1 + 8,9
4 + 0,4
-9 * 8,-72
5 / 4,1.250000
7 / -9,-0.777778
-2 * 3,-6
-4 - 1,-5
5 * 3,15
8 - -4,12
-7 * 9,-63
0 + -6,-6
0 - 8,-8
2 * -7,-14
3 / 7,0.428571
3 + -8,-5
-6 - -2,-4
7 / 2,3.500000
-3 * -3,9
1 * 1,1
-8 / -7,1.142857
-5 + -4,-9
4 + -4,0
-2 - -4,2
6 / 8,0.750000
3 + -7,-4
6 * 9,54
-3 * -1,3
9 * 4,36
-8 * 1,-8
-9 + 0,-9
0 / 2,0
3 / 8,0.375000
-1 * -7,7
5 / -6,-0.833333
4 - 5,-1
6 - -8,14
-1 + 0,-1
0 / 6,0
5 + -1,4
5 * 7,35
9 / 1,9
3 / 6,0.500000
-1 * 8,-8
2 * -2,-4
-2 / 0,-inf
8 * -4,-32
-3 + 7,4
-2 / -1,2
-8 * -3,24
-3 - 8,-11
-1 - 4,-5
-8 - 1,-9
-1 + -6,-7
-1 / 2,-0.500000
-5 + -3,-8
2 + -1,1
-3 + 0,-3
6 / -9,-0.666667
-2 * -3,6
-1 / 0,-inf
8 - 5,3
5 - -7,12
-4 - 7,-11
-9 + -2,-11
5 * 4,20
-8 + -4,-12
0 - -1,1
-3 / 1,-3
-6 - 5,-11
-2 + -9,-11
-5 / 2,-2.500000
3 - 0,3
9 / -2,-4.500000
8 / 0,inf
4 / 0,inf
-2 + 8,6
-8 / 3,-2.666667
2 * -5,-10
5 + -1,4
-4 / -8,0.500000
3 / -1,-3
1 + 4,5
-8 * 9,-72
-9 / -5,1.800000
1 - -5,6
8 - -9,17
1 / 6,0.166667
-6 / 2,-3
0 / -6,0
6 / -7,-0.857143
-6 * -5,30
-6 - 7,-13
-8 * -2,16
-4 / 0,-inf
6 * 9,54
-6 / 4,-1.500000
4 - -9,13
9 * 5,45
-7 * 0,0
-6 + -4,-10
6 + -4,2
5 / -9,-0.555556
-6 / -7,0.857143
1 - -1,2
5 * -2,-10
0 * -1,0
-8 - -3,-5
6 * -4,-24
-3 / 0,-inf
-6 + -2,-8
-3 + 7,4
-9 - -4,-5
-3 / -3,1
1 * -2,-2
7 + -4,3
-3 / -6,0.500000
-3 - -3,0
-8 + -5,-13
-3 - -9,6
4 - 8,-4
0 / 0,nan
2 + -9,-7
-4 + -1,-5
1 * -7,-7
7 / 7,1
6 / 7,0.857143
8 / 7,1.142857
-6 / 3,-2
-2 / 0,-inf
7 - -7,14
5 - 1,4
6 - 5,1
2 * -7,-14
9 / -3,-3
-9 + -6,-15
-3 * -5,15
6 / -5,-1.200000
-2 / -3,0.666667
-2 * -3,6
-4 / 1,-4
-6 - -6,0
8 - 4,4
-3 + -9,-12
-5 - 5,-10
8 + 1,9
-5 + 5,0
-9 - 9,-18
5 * -3,-15
0 * 0,0
-6 * -1,6
-2 * -8,16
-6 * -8,48
2 - -5,7
4 - 9,-5
0 / -6,0
-9 - 0,-9
1 / 0,inf
0 * 9,0
-3 * 5,-15
-7 - -9,2
-5 - 6,-11
0 * 2,0
-8 * -8,64
2 + -6,-4
4 / 1,4
0 * -7,0
7 / -7,-1
9 - -1,10
-8 * 0,0
-9 * 3,-27
-1 / 7,-0.142857
4 / 0,inf
-2 - 1,-3
1 * 5,5
-1 - -5,4
-4 / -5,0.800000
-3 + -7,-10
-8 * 6,-48
5 + 6,11
-1 / 5,-0.200000
3 + 8,11
0 + -7,-7
6 / -3,-2
9 + -8,1
-7 - -3,-4
6 + -2,4
-3 * -1,3
-8 * -5,40
-1 * 5,-5
0 * -8,0
-4 - -2,-2
7 + 9,16
7 + 9,16
-2 + -7,-9
7 + -6,1
-1 - 6,-7
8 - 0,8
6 - -2,8
9 / -2,-4.500000
-6 + -3,-9
-5 - 4,-9
7 - -4,11
7 - 3,4
0 - -1,1
0 + -1,-1
-9 + 7,-2
-2 * 1,-2
1 * -5,-5
-6 * 7,-42
-2 - -8,6
-5 + 7,2
0 / 4,0
0 / -5,0
4 * -5,-20
-2 / -1,2
-4 / -3,1.333333
-2 * -3,6
1 * -7,-7
0 + 9,9
9 + 3,12
-1 - 8,-9
3 * -3,-9
8 / 1,8
4 + 4,8
-8 * -2,16
0 * -9,0
6 - 8,-2
4 + 3,7
4 + 7,11
-6 + 5,-1
5 - 2,3
1 + -6,-5
7 / 9,0.777778
-9 / -6,1.500000
3 / 9,0.333333
4 / 3,1.333333
7 * 7,49
-7 - 5,-12
8 + -7,1
-1 * 6,-6
-2 - -4,2
1 - -2,3
1 - -9,10
6 - 5,1
-7 / -8,0.875000
9 + -8,1
-8 * -7,56
-2 - 6,-8
-3 - 2,-5
9 / -8,-1.125000
-6 * 2,-12
-2 - 8,-10
5 + 0,5
-7 - -5,-2
4 + 3,7
3 + 9,12
-9 / 1,-9
9 - -3,12
0 / -5,0
7 - 0,7
5 - -1,6
-5 - 7,-12
-2 - 1,-3
6 * -1,-6
-7 + 0,-7
1 * 6,6
-9 * 0,0
9 / -1,-9
-2 + 8,6
-2 + 8,6
3 * 7,21
-3 - 5,-8
6 + 8,14
-9 - 0,-9
0 + -2,-2
-7 / 7,-1
-6 + -6,-12
-6 - 9,-15
-3 - 2,-5
4 + 0,4
8 - 9,-1
8 - 9,-1
7 * -7,-49
-1 - 5,-6
-5 - 0,-5
-7 + 2,-5
4 / -2,-2
-9 / -6,1.500000
-7 + -6,-13
-1 - -3,2
5 * -4,-20
-9 + 2,-7
6 * -7,-42
1 / 0,inf
4 + 0,4
-1 - -2,1
4 - 0,4
-1 - -6,5
-8 + -4,-12
-5 - 0,-5
6 + -1,5
-3 * -5,15
6 * 5,30
-6 + -9,-15
2 + -1,1
2 / 8,0.250000
7 - 7,0
-9 - 3,-12
-9 - 7,-16
8 / -4,-2
4 / 0,inf
0 * -5,0
4 - -5,9
4 / -4,-1
4 + -3,1
1 - -1,2
1 * 4,4
-1 * -4,4
0 * 0,0
3 - 1,2
1 / 8,0.125000
-5 * 2,-10
3 - -2,5
3 - -3,6
0 + -5,-5
-9 / -5,1.800000
0 * 0,0
6 + -1,5
-8 + 7,-1
1 + 7,8
-5 + -3,-8
-7 / -6,1.166667
-2 + -5,-7
4 + -8,-4
-7 - 0,-7
-2 / -3,0.666667
0 + -1,-1
-7 + 2,-5
-6 * -3,18
1 - 7,-6
-3 - -2,-1
-3 + -4,-7
1 + 1,2
-8 - 5,-13
3 - -4,7
5 + -8,-3
-8 + -9,-17
-4 / -7,0.571429
6 / 0,inf
2 - -1,3
-5 * 7,-35
-7 / 4,-1.750000
-2 / 0,-inf
-1 + 4,3
1 / 8,0.125000
8 + -3,5
1 / 7,0.142857
-5 * -9,45
1 + -6,-5
-8 * 2,-16
1 * 8,8
-3 + -4,-7
9 / -5,-1.800000
-5 * 8,-40
-1 / 3,-0.333333
-4 - 3,-7
-1 / 0,-inf
-1 + 7,6
-8 / -2,4
-7 - 6,-13
-8 - -6,-2
-4 + 1,-3
8 * 9,72
0 / -3,0
0 + 8,8
-1 * -5,5
-5 * 0,0
-1 + 3,2
5 * 0,0
-3 * 7,-21
-5 * 6,-30
-6 * 0,0
1 + 5,6
-7 * -5,35
7 / -2,-3.500000
9 - -2,11
-6 * 7,-42
4 + 0,4
9 - 9,0
5 * -2,-10
-7 * 4,-28
-6 * -5,30
6 - 3,3
