Equation,Answer
-3 * -8 / -40,-0.600000
34 * -24 + -23,-839
-33 + -37 % -33,-37
-32 & 6 * -6,0.444444
49 - 29 & 36,0.277778
-35 * -21 / -41,-17.926829
12 + -46 + -2,-36
-13 - -8 * -32,-269
12 + 19 - 35,-4
-5 - 41 % -48,2
-46 & 1 / -9,207
37 + 24 / 6,41
4 / 16 / 34,0.007353
-33 & 31 % -9,3.300000
-29 & -12 - 12,0.604167
-1 & 17 / 38,-1.117647
-30 / 1 - -44,14
36 & 7 % -3,-9
-33 * -44 - 10,1442
48 / -9 + -10,-15.333333
-16 - -33 * -15,-511
39 & 40 / -3,-1.462500
32 + -41 * -22,934
39 / 48 - -2,2.812500
-42 - -24 / 48,-41.500000
-1 + 42 + 39,80
26 - -2 / 37,26.054054
-14 - 45 % 30,-29
46 & 7 - -10,1.352941
34 - -32 % -46,66
0 + 4 & 48,0.041667
24 & -46 - 28,-0.162162
-6 & -5 % 6,-3
-46 & -41 & 2,0.140244
13 - -30 + 44,87
-34 / -34 - -7,8
-18 + -37 * -34,1240
-27 & -3 & -38,-0.059211
22 + 41 * 37,1539
39 - 26 + 31,44
-36 % -8 % -15,-4
-18 - -45 + -3,24
7 / 6 * -6,-7
47 & 40 + 5,0.522222
9 & 12 - 13,-4.500000
-17 - -3 / -12,-17.250000
-23 / -35 + 31,31.657143
18 / 47 + -5,-4.617021
28 + -6 * 5,-2
48 + 47 / -44,46.931818
-38 / 3 * 13,-164.666667
22 / -23 * 28,-26.782609
-29 / -11 & -47,-0.028046
35 % -46 + 29,18
35 + -40 - -39,34
35 / 20 / 10,0.175000
48 / -24 + -33,-35
25 & -8 % -20,-1.562500
12 & 6 & -12,-0.041667
21 + 35 / 43,21.813953
-13 & -6 & 49,0.011054
-49 - 13 * 36,-517
38 * 17 + -11,635
31 / 12 + 1,3.583333
-18 * 0 & 35,0
32 * 44 * 47,66176
-43 + 25 / 29,-42.137931
-41 + 23 % 29,-18
-23 - -34 * -40,-1383
-38 & -7 + 18,-1.727273
-13 & -17 * 4,0.095588
-14 & 12 & 7,-0.041667
24 * -10 % -1,0
-18 % 29 * 22,242
-31 & -21 * -17,-0.043417
2 % -33 - 44,-75
-7 & 23 + -12,-0.318182
-31 + 46 & 6,1.250000
49 % 21 - -16,23
1 * -19 / 44,-0.431818
18 - 5 + 7,20
19 / -31 & -5,0.061290
35 % 36 % 0,nan
-23 / 32 * 24,-17.250000
-35 - -4 % 16,-47
-12 / -20 & -36,-0.008333
-19 / 39 + -24,-24.487179
10 + -30 & -28,0.357143
-46 % -47 & 13,-1.769231
9 / -35 * -13,3.342857
-43 - 19 / 27,-43.703704
-29 / 29 - -22,21
-21 % 31 % -11,-1
47 + 38 % -1,47
13 - 19 % -4,14
-36 * 33 + 6,-1182
-36 & 25 / 4,-2.880000
-29 % 18 + 12,19
25 / -40 - 17,-17.625000
23 + 2 * -2,19
-8 + -18 * -25,442
9 % 15 & -16,-0.281250
4 & -24 % -43,-0.083333
40 * -17 & -20,17
20 - -13 / 28,20.464286
-9 * -12 * 9,972
-8 + 11 % 15,3
-20 / 26 % 21,20.230769
4 % 42 + 14,18
-11 - -17 / -10,-12.700000
2 + -12 * 33,-394
-45 % 8 - 49,-46
-27 - 39 & -28,1.178571
13 * 35 - 44,411
-26 & -21 % -2,13
49 - -35 * -44,-1491
19 * 36 / -23,-29.739130
0 - -31 - -37,68
5 + -4 - -32,33
42 - -31 & -49,-0.744898
-12 % -48 / -21,0.571429
6 & 32 & 43,0.001090
26 % -24 + -19,-41
26 % 19 % -8,-1
-34 * -25 + -28,822
-17 % -24 - -35,18
-12 / -5 & -25,-0.048000
-18 / -45 + -30,-29.600000
-37 - -11 * -11,-158
-22 / -15 % 37,1.466667
-45 + 49 + -34,-30
-30 + -6 - 11,-47
-24 & 1 + -49,0.250000
-32 % -1 % 4,0
-37 & 49 / -20,7.551020
-15 & 43 + -12,-0.241935
20 & 17 % -23,-1.666667
21 / 13 & -48,-0.016827
12 & -8 * -31,0.024194
-6 / -23 % 43,0.260870
-31 - -25 & 4,-0.750000
-38 - 18 - 40,-96
-42 / -5 & 1,4.200000
37 * -5 % -49,-38
16 & 41 & 43,0.002269
-43 / -24 - -15,16.791667
-4 - 27 & -33,0.469697
44 * 23 + -40,972
-28 / 44 % 22,21.363636
-4 % 25 + 0,21
21 & -16 % -17,-0.656250
5 / 46 & 39,0.001394
8 & -30 - -23,-0.571429
40 / -4 & -23,0.217391
14 / 39 % 48,0.358974
-21 % 47 / -1,-26
15 / -7 & -20,0.053571
39 + 20 % -1,39
-45 / 0 * -30,inf
-18 / -22 & -33,-0.012397
49 * -14 / -26,26.384615
-28 / 8 % 44,40.500000
-6 % -3 + -41,-41
40 & -3 % 9,3.333333
-19 % -43 + -29,-48
-40 - 34 / -29,-38.827586
-41 / -18 % -2,-1.722222
-31 / -36 - -19,19.861111
9 * -48 - -40,-392
-4 / 37 & -33,0.001638
46 - 37 / 17,43.823529
-9 - 7 * -6,33
-34 & 25 % 35,-0.680000
6 % -32 & 5,-2.600000
-15 * -28 & 27,7.777778
19 / 37 & -3,-0.085586
-20 - 12 & 14,-1.142857
-36 - 30 - 0,-66
43 - 48 + -41,-46
-41 + -31 / 35,-41.885714
13 & 2 * -20,-0.162500
26 & 18 % 20,0.722222
47 + 20 / -40,46.500000
-6 & 43 - 27,-0.187500
-37 - -30 % 26,-59
42 / 0 % 20,nan
-20 & -28 % 34,-1.666667
-49 * 47 % 4,1
19 * -18 & 5,-34.200000
8 - -49 / 10,12.900000
-36 / -15 % 2,0.400000
-38 / -32 % 35,1.187500
3 & -27 / -42,2.333333
-8 + -21 / -29,-7.275862
25 & 11 % 8,4.166667
-4 - 24 * -1,20
13 / -12 - -12,10.916667
-23 + 4 + 12,-7
-41 / -35 * 6,7.028571
39 & -47 / -44,18.255319
23 + 29 - 21,31
20 / -9 * -47,104.444444
-40 / -14 - 46,-43.142857
49 * 47 + 0,2303
-43 % -14 + -32,-33
-46 + 45 / -45,-47
-3 - 47 - 39,-89
-3 / 46 - -49,48.934783
27 / 0 + -6,inf
27 % 13 % -28,-27
9 % 44 % -34,-25
0 + -32 / -28,1.142857
39 * 19 / 2,370.500000
23 % 28 - -20,43
20 / -31 & -16,0.020161
33 / -37 / -8,0.111486
-46 / -49 - -29,29.938776
-44 / 40 + -31,-32.100000
8 / 41 + 2,2.195122
-26 % -20 % -23,-6
-24 * -21 * -49,-24696
-23 / -32 % -4,-3.281250
36 - -5 - -46,87
-1 & -30 & -10,-0.000833
17 & -34 / -22,5.500000
0 * 18 + -46,-46
21 - 30 & 41,-0.109756
29 / -35 * -34,28.171429
41 * 2 & -4,-10.250000
39 * -43 / -21,79.857143
-32 + 20 / -15,-33.333333
32 * 13 & 43,4.837209
21 * 2 - 17,25
-28 / 32 * 0,0
-1 / -3 & -47,-0.003546
43 & 30 & 47,0.007624
-17 % 34 + 43,60
4 * -16 / 42,-1.523810
-9 - 14 + -41,-64
-23 / 22 - 18,-19.045455
-35 / 23 * 31,-47.173913
28 + 16 - 31,13
-46 * -8 % -45,-37
41 % 48 * 33,1353
-10 / -41 % 29,0.243902
8 / -7 + -22,-23.142857
21 & -3 + 29,0.403846
2 % -47 * -20,900
23 / -20 % -16,-1.150000
-10 + -21 - -2,-29
-15 * -45 & 36,9.375000
-48 * -32 - -12,1548
-16 & -42 % 27,-0.666667
35 * 1 * 30,1050
-3 * 12 % 10,4
-40 / 24 / -27,0.061728
3 - 35 + 23,-9
22 & 19 * 12,0.048246
20 % -25 / 4,-1.250000
49 / 31 - -28,29.580645
-24 - -39 / -29,-25.344828
-4 % 18 * -20,-280
0 & 29 - -27,0
-12 - -37 + -13,12
41 & 11 + -25,-1.464286
26 * 43 & -28,-19.964286
47 - 0 - -45,92
10 / -47 % -16,-0.212766
31 % -28 - 27,-52
-12 & 41 * -46,0.003181
37 + 23 / -34,36.323529
-23 & 47 - -2,-0.234694
8 % 6 / -1,-2
49 - 22 / -48,49.458333
4 + -14 - 32,-42
-23 + -42 % -19,-27
3 + -11 / 31,2.645161
16 * -27 - -43,-389
-44 & 30 & 11,-0.033333
35 & 29 / 27,16.293103
44 & 46 & 32,0.007473
-14 + 38 - -30,54
-12 * 24 * 6,-1728
4 / -2 * -14,28
13 & -18 / -24,8.666667
33 & 41 / 0,0
3 & -27 % 26,0.060000
39 % 10 - -17,26
-49 & -47 - -44,8.166667
-21 - 8 & -10,1.450000
-29 - -19 / 15,-27.733333
-35 / -6 + 11,16.833333
33 & 32 % 44,0.515625
-39 / 3 * 4,-52
38 - 0 / 6,38
43 / -22 - 40,-41.954545
11 & 22 / -49,-12.250000
-34 & -14 + 44,-0.566667
-16 + -31 + 48,1
44 % -9 / -45,0.022222
21 - -8 / -40,20.800000
-22 * -5 - -27,137
47 % -11 / -39,0.205128
-14 % 10 / -3,-2
11 & -28 & -38,0.002585
-30 - -45 + 26,41
32 - 26 % 46,6
-39 * 2 % 21,6
-28 - 41 % -19,-12
-3 / 16 * 13,-2.437500
14 + -14 % 22,22
20 + -1 * 11,9
14 & 21 / -37,-12.333333
12 * 11 + 16,148
29 % -5 & -11,0.045455
45 + -38 + 12,19
-43 * -48 / 22,93.818182
-13 / -3 * 23,99.666667
-5 / 47 + 4,3.893617
36 * 46 % 41,16
9 - 28 - -43,24
-10 * 25 * 21,-5250
-47 & -18 & 31,0.021057
36 + 8 * -41,-292
-34 & -27 % -38,0.629630
4 - -48 + 31,83
10 - -1 & 33,0.166667
-2 % 10 + -46,-38
43 * -3 & -27,2.388889
38 & -6 / 14,-44.333333
35 + 48 / -35,33.628571
-28 & 39 & 49,-0.003663
17 / -32 & 31,-0.008569
-32 - 25 + 6,-51
-29 / 25 % 4,2.840000
-47 + 18 + -5,-34
8 * 17 + 3,139
-25 * 4 * 29,-2900
-38 * -24 + 2,914
14 - 38 & 35,-0.342857
39 - -29 * -15,-396
28 / 14 % 13,2
19 & 21 % 26,0.452381
-49 / -41 % -28,-26.804878
-9 % -34 / -13,0.692308
39 / 8 - 39,-34.125000
-39 - 26 - -28,-37
29 - 10 / -12,29.833333
-8 / -37 / 15,0.014414
39 * -21 & -45,9.100000
3 * 13 + 42,81
24 & 30 - -1,0.387097
-32 + 15 * 17,223
-34 % -47 - 26,-60
9 * -26 % 22,8
32 % 20 * -25,-300
25 / -23 % 48,46.913043
-43 & 42 / 9,-4.607143
-13 + -32 - 32,-77
-7 - -1 / 22,-6.954545
19 - 25 & 27,-0.111111
32 - -40 & 0,inf
33 * -27 - -28,-863
-1 + -37 / 5,-8.400000
12 + 24 - 43,-7
-37 / 3 - 27,-39.333333
-20 + -29 / 13,-22.230769
-22 * 27 & -46,6.456522
-14 + 28 & 49,0.142857
-24 - 11 % 45,-35
-30 + 35 * -23,-835
-40 / -8 % 43,5
10 * 6 * -30,-1800
-17 + -41 / -40,-15.975000
-23 & -46 - 35,0.141975
-37 * -2 / 0,inf
-38 + -2 - -35,-5
6 - -29 / -3,-3.666667
20 & 31 + -46,-0.666667
21 - -31 * 34,1075
-36 % -4 / 14,0
-7 + 26 % 10,-1
41 * 35 - -12,1447
10 + 0 + -11,-1
24 & -5 % -28,-2.400000
-46 + 8 & 44,-0.431818
35 + 11 - -2,48
35 + -21 - -43,57
-2 % 27 * 46,1150
-48 + 42 - 31,-37
15 + -10 * -28,295
2 + -9 - -35,28
-35 * 5 % -33,-10
-19 & 43 % 23,-0.475000
-22 + 48 / 5,-12.400000
38 + 36 / -43,37.162791
19 & -10 + -36,-0.206522
-4 + -34 * -47,1594
-11 % -16 & 6,-0.916667
-31 / -31 - -28,29
42 * 30 - -39,1299
47 / -7 / 48,-0.139881
42 - -30 & -22,-1.636364
20 - -17 % -45,37
-29 % -16 / 20,-0.650000
3 & 29 + 36,0.023077
34 / 41 - -26,26.829268
-16 & 35 % -6,8
-14 + -9 / -18,-13.500000
-47 / -17 - -20,22.764706
41 - 44 / 0,-inf
-43 + 7 / -23,-43.304348
26 / -13 + -5,-7
7 - 36 - -7,-22
-42 / -36 % -13,-11.833333
-31 - 30 & 18,-1.694444
-29 % 19 * -15,-135
30 * 35 + -2,1048
35 - -24 + 8,67
28 * 40 - 41,1079
-33 - -44 & 14,0.392857
49 * 1 & -42,-0.583333
24 - -33 - -49,106
-21 / 49 / 49,-0.008746
18 - 39 * 44,-1698
-15 * 14 % -5,0
17 * -36 & 48,-6.375000
-45 + 43 - -47,45
33 + 0 * 42,33
-48 / 18 - -29,26.333333
13 + -38 % -40,-25
-5 - -37 + 6,38
44 + 1 % 38,45
22 - -39 / -34,20.852941
-33 & -18 / -31,-28.416667
13 & -38 - 48,-0.075581
0 & 29 - -17,0
9 + -34 % 44,19
-19 % -25 * 14,-266
17 / -18 - -48,47.055556
15 & 47 - -12,0.127119
21 / 13 & -9,-0.089744
34 & -19 + 12,-2.428571
-25 - -25 & 11,0
48 % -45 * -30,1260
47 - -37 - 40,44
-24 + 17 * 28,452
6 * 15 % 23,21
42 + 44 + -36,50
-4 - -2 / -38,-4.052632
4 + 30 + -16,18
-4 + 10 - -1,7
-31 & 48 * -13,0.024840
-40 / 21 / -12,0.158730
24 / 33 + -22,-21.272727
19 / -27 & -44,0.007997
-47 % -49 % -13,-8
-1 - 20 + 10,-11
0 & 49 + -7,0
23 * 35 / 10,80.500000
-34 * 42 * -37,52836
-27 & -1 / 13,175.500000
-39 * -21 - -6,825
-4 & -43 - -30,0.153846
40 % 21 + 40,59
19 + -30 & -41,0.134146
-29 / 20 - 38,-39.450000
37 / -36 * -40,41.111111
-1 * 36 % -9,0
1 & -34 + 27,-0.071429
0 & 33 / -27,0
31 & -4 % 48,0.352273
-19 + -42 * -10,401
21 + -1 % 20,40
24 * -38 + -21,-933
3 - 10 - 14,-21
4 + -34 - -27,-3
-43 * 5 / -27,7.962963
12 - -4 / -33,11.878788
-9 - -31 * -44,-1373
-16 - -14 & 11,-0.090909
-21 - 4 & 39,-0.320513
6 & -24 / 21,-2.625000
-38 + 11 / 36,-37.694444
16 % -49 * -12,396
-44 + 31 / -44,-44.704545
42 - 29 & -24,-0.270833
15 & 40 * 0,inf
-12 * -42 - 14,490
27 & -42 & 18,-0.008929
21 % -42 + -27,-48
28 % 5 + -18,-15
-42 - -36 & 25,-0.120000
-20 * -28 / 2,280
39 & 5 % -22,-1.147059
-47 + 5 + 10,-32
32 & 26 & -34,-0.009050
-25 / -35 % -21,-20.285714
16 - 49 * 0,16
45 * 37 / 20,83.250000
-20 * -29 - -29,609
27 % 0 - -47,nan
18 * 30 & 47,5.744681
-39 + 49 + -13,-3
-34 % -14 % -29,-6
4 % 19 * 35,140
22 * -21 % 8,2
20 % -15 - -11,1
6 % 30 % -15,-9
-43 + -25 + 32,-36
-39 % -21 & 41,-0.219512
-42 % 49 - -33,40
25 & -9 - 23,-0.390625
-43 % -1 % -15,0
-4 + 16 % 21,12
22 * -13 * -9,2574
17 + 6 & -11,-1.045455
-17 / -17 / -14,-0.071429
13 % -17 + 34,30
-45 - 15 & -38,0.789474
-34 / 0 * 19,-inf
23 % -9 / -3,1.333333
30 & 39 / 18,6.923077
47 & -13 * 12,-0.150641
-15 * 25 / 48,-7.812500
-28 * -42 / 44,26.727273
-38 / 39 - -34,33.025641
-42 - -8 + -23,-57
28 + -3 * 20,-32
7 & 7 % 3,3.500000
43 + -3 % 17,57
-19 + -5 - 0,-24
39 / 3 - -8,21
-3 * -47 * -40,-5640
41 - -35 - -12,88
-46 / 43 / 29,-0.036889
-1 * -26 / 10,2.600000
43 + 5 + -9,39
-36 - 4 % 41,-40
11 - 44 / -49,11.897959
-33 + -7 - 34,-74
-19 + 3 + -28,-44
-42 % -36 / 6,-1
-44 + 9 - -4,-31
-13 % 10 & 6,0.583333
23 * 42 / -45,-21.466667
-26 % 8 + -39,-33
47 * 2 + 2,96
37 / 38 * -34,-33.105263
20 * -38 / -6,126.666667
43 & 18 & 43,0.013889
-6 % -26 % 10,4
47 * -44 % -17,-11
43 - 33 + 17,27
-15 * -46 + -18,672
0 + 42 % 39,3
-16 % 4 % 5,0
-12 / 30 % 0,nan
40 + -45 + -23,-28
34 & -46 + -39,-0.200000
47 / -2 / 49,-0.479592
-34 * 0 * -6,0
6 % -47 / -2,20.500000
35 + 21 / -48,34.562500
-8 * -8 - 15,49
-36 % 10 / -46,-0.086957
37 + -13 & -22,-0.545455
12 + 22 + -41,-7
-47 / 21 - 21,-23.238095
3 & -38 & 36,-0.000548
-18 - 48 - 18,-84
40 + -41 - 29,-30
-5 - -19 & -8,-0.875000
28 & 47 % -6,-14
31 - 15 * -10,181
-37 * -48 - 2,1774
31 / -19 - 29,-30.631579
13 % -16 + 34,31
-38 + -47 - -2,-83
-6 + 18 + -24,-12
-10 * 13 / -2,65
47 / 32 & 0,inf
5 * -19 - 32,-127
-37 & 44 & 29,-0.007249
21 % 18 * -29,-87
-3 / 9 - 2,-2.333333
-12 & 49 & -46,0.001331
27 % -12 + -21,-30
2 & 35 % -45,-0.100000
-26 - 40 % -34,2
0 * 48 * -25,0
-35 - 34 % 36,-69
37 / -5 & 8,-0.462500
12 / -23 & -49,0.005324
14 * 28 & -45,-4.355556
-37 & 48 * 36,-0.010706
16 % 38 & 30,0.266667
-12 + 48 & 18,1
-45 - 45 & -7,6.428571
-40 / 11 - 16,-19.636364
49 * -23 % -14,-7
-48 & -24 - -7,1.411765
-4 % -23 + 41,37
-19 - 11 % 3,-21
33 & -15 - -14,-16.500000
45 / 8 + -47,-41.375000
26 & -48 + -43,-0.142857
-41 & 30 - 41,1.863636
-42 / 7 % -38,-6
20 * -31 - -42,-578
15 * -7 % -13,-1
-38 + -49 * 30,-1508
-9 & -25 % -10,0.900000
43 + 41 % -25,34
-45 * -6 % 18,0
-37 % -11 & 12,-0.166667
-47 / 21 - 2,-4.238095
28 * 32 - 44,852
10 / 1 % -20,-10
20 - 37 + -29,-46
21 / -7 * -25,75
-48 % -46 - 33,-35
8 / 6 + 5,6.333333
48 / 19 * 42,106.105263
-32 % -46 - -5,-27
28 & 3 % -40,-0.378378
-36 + 8 * -49,-428
-23 * -28 * -49,-31556
-7 * -3 / -3,-7
-47 / 18 / -32,0.081597
-5 * -44 + -28,192
-39 + -37 / -30,-37.766667
-28 - 1 & 18,-0.805556
-40 / -31 + 37,38.290323
-42 & -12 + 8,5.250000
20 + 23 + 33,76
-41 + -1 / 22,-41.045455
-31 * 25 % 20,5
-16 * -29 - 0,464
48 % -20 % 38,26
-19 + -6 + -15,-40
7 * -30 & 5,-21
40 % 36 / 16,0.250000
-4 / 1 - 27,-31
-44 % -15 & 18,-0.388889
24 % 36 - 35,-11
12 * -13 / -42,3.714286
-21 * 37 - 10,-787
44 - 12 / -8,45.500000
34 * 41 / -11,-126.727273
1 % 23 & 28,0.017857
2 % 5 / 0,inf
-4 / -6 / -4,-0.166667
-3 * 5 & 18,-0.416667
-34 * -17 % -1,0
20 + -11 + -46,-37
-14 + -10 - 40,-64
37 - 21 % 30,16
-19 * 12 & 43,-2.651163
43 * 12 % -43,0
39 & 38 * -16,-0.032072
-5 % 30 / 38,0.657895
-30 & 9 + -22,1.153846
-48 % 40 / 13,2.461538
41 % 40 - 42,-41
-30 & 37 + -23,-1.071429
-27 & -1 % 10,-1.500000
22 / -10 & 32,-0.034375
-21 * 24 % -6,0
27 / 10 & -33,-0.040909
26 / 11 + -47,-44.636364
9 + -6 + -1,2
23 * -41 % -32,-15
-32 & 6 - 42,0.444444
45 - -39 & 41,1.024390
22 + -14 - 20,-12
-43 % 16 % -18,-13
15 / -28 % -49,-0.535714
-45 % 6 % 13,3
-26 * 10 % -7,-1
0 / -33 * -48,0
45 % 12 & 45,0.100000
38 / -40 & -34,0.013971
44 / 33 + -30,-28.666667
-3 + 38 & 24,0.729167
28 & -19 - 7,-0.538462
-31 + 19 / -33,-31.575758
20 - -24 * 49,1196
-18 & 29 & 30,-0.005172
35 + 46 * -13,-563
44 / 46 % 22,0.956522
22 + 48 - -41,111
-28 % -44 * 43,-1204
-22 - -9 / -5,-23.800000
0 + 39 % -36,-33
-13 & 3 % 4,-2.166667
-41 % -18 + -39,-44
17 - -2 % -7,19
-15 / -24 & -17,-0.018382
43 % 35 & -11,-0.363636
-12 * 20 + 20,-220
19 + -37 / 24,17.458333
5 - -37 + -22,20
-40 * 12 / 13,-36.923077
-35 * -17 - -20,615
21 * 41 * -8,-6888
-21 + 19 * 9,150
4 & 24 * 0,inf
-49 - 4 * -29,67
31 * -48 * 36,-53568
-45 * 22 - 16,-1006
37 + 31 / -25,35.760000
-18 * 0 / 36,0
-39 % -10 - 45,-54
0 * -12 % -23,0
-6 * -27 % -44,-14
0 + -9 + 25,16
-5 * -12 % -14,-10
-46 % -20 - 8,-14
7 / -27 + 31,30.740741
-23 % 41 * 6,108
28 / -47 + -27,-27.595745
-33 * 32 - 30,-1086
-45 + 16 + -2,-31
-48 * 22 + -49,-1105
38 + 0 & -32,-0.593750
-25 * -41 & -43,-11.918605
14 * -11 - -46,-108
10 * 44 & -22,-10
-2 % -19 * 31,-62
1 & -20 - 49,-0.007246
-19 * 28 * 22,-11704
27 * -23 % 29,17
48 % 10 - -40,48
-26 & -8 & 23,0.035326
-26 + -9 + -29,-64
-6 - 5 * 28,-146
-7 % 44 % -22,-7
6 & -37 % -3,-3
13 % -49 % -36,0
-31 * -20 + -36,584
0 / -37 % -4,0
22 + -14 - -2,10
2 - -44 * 37,1630
42 & -12 & -9,0.097222
45 / 41 / 26,0.042214
1 - 41 % -16,8
47 + -33 / 34,46.029412
-42 / -24 % -34,-32.250000
49 - -4 / -32,48.875000
32 - 6 - -24,50
6 + -29 * 25,-719
20 & -7 - 47,-0.185185
-40 * -17 + 19,699
10 % -40 - 15,-45
-3 - 35 + -43,-81
-27 * 25 / 49,-13.775510
-30 / -34 / 11,0.080214
-13 / -44 + -45,-44.704545
-1 * -38 - -48,86
-22 & 9 % 32,-1.222222
21 - 49 - -21,-7
30 + 25 + 1,56
-10 - -9 + 31,30
36 * 27 / 2,486
30 - 42 * -28,1206
-29 & -3 * -10,-0.483333
34 & -31 % 26,0.809524
-5 / -35 & 34,0.002101
-3 % 42 % 5,4
-8 / 0 - 3,-inf
-45 * 43 % 0,nan
49 % -8 & 41,-0.085366
-3 / 15 * 3,-0.600000
41 % -45 & -31,0.064516
4 - -16 % 35,-15
34 - -2 - -2,38
22 % 9 / 9,0.444444
-46 & -34 + 18,1.437500
-43 / 5 / -13,0.661538
-15 + -14 * -3,27
-25 & -36 / 47,16.319444
-33 * -40 * 14,18480
-36 - -6 & 3,-5
-40 % -27 / 27,-0.481481
9 % -32 - -6,-17
41 & -26 + 37,1.863636
-47 % 37 - 0,27
-25 / -23 + -23,-21.913043
17 / 46 / -27,-0.013688
31 % 14 * 7,21
-15 / -49 & -49,-0.003124
3 & -23 / 22,-1.434783
23 / -45 * -44,22.488889
-16 & -31 / -11,-2.838710
-9 + 40 / 27,-7.518519
-24 + 0 % 8,-24
-46 / -18 + -25,-22.444444
-30 % 4 * -29,-58
49 / 41 + 27,28.195122
-21 * -46 / -6,-161
1 - 8 * -26,209
-1 & 8 / 32,-2
41 + 2 & 7,3.071429
9 / 24 & -6,-0.031250
10 % 19 + -8,2
-45 % 34 / 31,0.741935
-27 * 10 * -3,810
-40 * -42 - 42,1638
-39 + -1 % 26,-14
-31 + 11 - -15,-5
-17 % 21 % 19,4
-38 * 29 * -5,5510
10 / -24 - -37,36.583333
34 & 27 + -2,0.680000
-5 % 45 * -40,-1600
36 * 5 & -19,-4.736842
-32 % 21 & 21,0.238095
-28 - 17 % 20,-45
-36 & -3 & -40,-0.075000
-19 * -11 + -39,170
-43 & 15 % -1,-inf
-14 / 12 & -34,0.017157
-37 * -15 + 27,582
5 - 15 & 24,-0.208333
43 + 20 - -6,69
-22 + 14 & -27,0.148148
46 % 25 / -7,-3
-24 & -13 - 10,0.521739
12 & 37 & 27,0.003003
30 * -48 - 42,-1482
0 / 33 / 39,0
20 - 24 + 1,-3
7 + -12 / 33,6.636364
15 % 39 - -7,22
-36 & -47 * 45,0.008511
-19 + -5 - -44,20
18 % -25 * 39,-273
27 * -14 + -15,-393
-16 - -33 + 16,33
-33 % 32 / -38,-0.815789
43 + -38 * -26,1031
-43 - -22 & -48,0.218750
49 + -17 * -22,423
5 - 34 * 45,-1525
-24 - 30 * 25,-774
30 * 40 * 4,4800
42 - 0 - 11,31
14 - 42 / -35,15.200000
12 / -38 / 41,-0.007702
-6 + -21 / -15,-4.600000
-12 / 8 & -11,0.068182
-16 - -32 / -35,-16.914286
-1 % -37 & -17,0.029412
12 - 13 * 46,-586
-19 / 17 * -17,19
14 / -26 / -34,0.015837
-47 / -6 * -34,-266.333333
31 - -20 - 6,45
37 & -12 & 36,-0.021412
-45 + -42 / -27,-43.444444
-21 & 36 - 24,-0.875000
6 & -14 * -9,0.023810
32 & -2 & -2,2
-39 + 21 % 39,-18
-15 * -26 * -39,-15210
16 + -13 * 26,-322
34 / -26 / 0,-inf
2 * 13 * 42,1092
-13 / -30 / 42,0.010317
-41 + -15 / 33,-41.454545
1 & 37 % 48,0.013514
7 - 32 & -27,0.462963
-1 & 14 / 45,-1.607143
34 / -44 % -34,-0.772727
25 + -16 % 17,26
43 - 20 * 9,-137
31 + 29 / 0,inf
3 % -36 - 48,-81
48 - -24 / 31,48.774194
-28 & 23 / 39,-23.739130
2 - -36 / 2,20
28 % -3 / 46,-0.043478
-23 * -6 & 19,3.631579
-29 & -14 / 15,15.535714
12 / -35 % -15,-0.342857
-19 + -47 * -10,451
47 - -9 - -15,71
-21 - 7 + 29,1
-13 % -44 + 17,4
-5 % 28 * 14,322
-21 - -17 * -25,-446
-23 - -2 + -36,-57
-24 + 33 & 49,0.091837
-6 % -27 & -47,0.063830
-28 % -32 / -5,5.600000
-34 + -12 & 23,-1
-31 - -29 - 1,-3
-35 % 10 & -11,-0.227273
-16 / 2 / 26,-0.307692
-2 * -1 - -41,43
-34 + 16 % -49,-67
-14 & -10 & -4,-0.087500
13 & 37 * 20,0.008784
19 % -16 & 26,-0.250000
22 & 21 + -3,0.611111
-2 / 35 % -17,-0.057143
8 & -30 % -16,-0.285714
-7 & 31 + 29,-0.058333
-4 & 15 / -34,4.533333
-41 / -23 / -43,-0.041456
-24 - 24 & 43,-0.558140
-46 & -42 & -49,-0.005588
-40 & -26 * -3,-0.256410
28 & -3 * 22,-0.212121
-25 & 43 & -49,0.002966
-42 + 38 * -47,-1828
46 % -8 % 27,25
46 / -33 * 32,-44.606061
33 - 4 % -26,55
-13 / 21 / 33,-0.018759
12 / -16 % -14,-0.750000
47 - 10 / -34,47.294118
-20 - -48 + -33,-5
-28 + -32 - -21,-39
-3 & -3 % -25,0.500000
6 & -39 - -30,-0.333333
11 % 12 / -21,-0.523810
-11 & 7 + -32,0.220000
39 - -23 * -40,-881
40 % 23 / -49,-0.346939
-25 - -20 * 6,95
5 * 19 + -39,56
46 % -41 % -17,-2
46 / 2 - 25,-2
-23 + -39 % 37,12
-29 + 3 - 12,-38
-40 / 1 / -37,1.081081
22 % 46 & 28,0.392857
-45 % -41 % -37,-4
25 - 47 & 25,-0.440000
2 + -40 / 23,0.260870
0 / -10 % -17,0
45 - 9 / 48,44.812500
-43 / 12 - -12,8.416667
43 + -24 * 1,19
-36 & -9 + -25,0.529412
44 + 48 * -49,-2308
25 * 33 % 30,15
17 * -26 * -35,15470
-10 & 11 & 20,-0.011364
39 * -41 - -15,-1584
-1 - 18 * 43,-775
-38 - -22 + 47,31
-41 * -42 % 4,2
17 + 49 / 37,18.324324
-1 + 18 + -41,-24
-44 + 37 - 44,-51
-19 * -5 / -12,-7.916667
-21 + 15 - 26,-32
48 * 23 + 22,1126
